,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
10,36689.884696,216.1365588851656,-79.1537741161166,275.51019353049895,268.2408924033869,8493.845852943723,39,106.6744604114468,245
11,128.82250000000002,12.80710354653407,-74.64659492932905,60.64897940981545,4.638372398245819,115.32707152440834,132,216.0784,248
12,5.152900000000001,2.5614207093068133,45.00001609038752,2.568211829269541,2.568211829269541,7.264,134,176.44,198
13,10.305800000000001,3.622395906045009,90.00003218077504,5.21606288305653,2.568211829269541,11.804,136,179.02,200
14,4330.703276,74.25646549302841,-69.31182806559764,251.3953627757446,89.037689056581,815.7367011434854,78,167.54690400266526,253
15,23.70334,5.493635392916313,-75.37751854365433,5.8052887737526335,5.211211062887559,17.206370701221694,134,169.96521739130435,193
16,17.932092,4.778268374027254,80.15895108579336,5.3666342919903345,4.285875536862775,14.482370701221697,135,167.9655172413793,190
17,22.466644000000002,5.348403460686841,82.14916939428382,5.574875470145577,5.122315588336926,16.142582530491236,134,169.0275229357798,193
18,23.909456000000002,5.517469064009821,77.82062230535458,5.753413106999311,5.297658215353348,16.67447661585647,135,164.32758620689654,185
19,21.436064000000002,5.224293671710446,41.85876892310982,5.273111033853698,5.170663849065709,15.766476615856469,134,167.35576923076923,189
